variety,pricing,location,sales
vanilla,2.1933416730115054,mall,0
vanilla,2.132571135131988,beach,1
vanilla,1.1990803532131658,park,0
vanilla,2.4253961041702463,mall,0
chocolate,2.58172554107371,park,1
vanilla,2.4197871823111416,mall,0
chocolate,4.039129026005119,mall,0
chocolate,3.002622735385331,park,0
strawberry,3.6488840333994306,beach,0
chocolate,3.453794266273036,park,0
vanilla,2.2521389422421554,park,0
chocolate,2.3987170323612963,beach,0
chocolate,1.3624933187348502,mall,0
vanilla,3.795288743644691,beach,0
strawberry,3.4966723864201374,beach,1
vanilla,3.149932563864596,park,0
chocolate,2.1411406944586666,beach,0
vanilla,4.027665473231387,park,0
strawberry,2.3243099842847377,beach,0
strawberry,1.3442492451770545,park,0
strawberry,2.9682546703971346,mall,1
vanilla,1.218882683553334,park,0
chocolate,4.7174088329643045,beach,1
vanilla,3.8942072959220835,park,1
strawberry,2.5062035188171747,mall,0
vanilla,3.0421576878551595,mall,1
vanilla,1.144306090443787,park,0
strawberry,1.9050645055715014,beach,1
strawberry,2.3638112071723736,park,0
chocolate,3.352424954323666,mall,0
strawberry,1.91434366254837,park,0
vanilla,2.881651913646994,park,0
strawberry,3.089825670308184,park,0
strawberry,2.186587823643407,beach,0
chocolate,1.430452864055138,beach,0
vanilla,3.309839648378404,park,0
vanilla,2.713955712337062,beach,1
vanilla,0.8612416080726519,park,0
strawberry,2.3820636058527835,park,0
strawberry,3.102814980923895,mall,1
strawberry,1.3693472641624291,beach,0
strawberry,3.4501495849974715,park,0
chocolate,2.548904403118478,beach,0
vanilla,2.96969578108412,mall,0
strawberry,3.963565621690524,mall,0
chocolate,1.333620689869719,mall,0
chocolate,3.7496448352768703,park,1
strawberry,2.382008522948873,mall,1
chocolate,3.4942671423871685,park,0
strawberry,3.5794719023141344,beach,0
strawberry,1.8719680335437858,beach,1
chocolate,3.634269002568093,park,0
vanilla,3.917481797058154,beach,0
chocolate,2.79990604667432,mall,1
strawberry,2.668478503138247,mall,0
strawberry,5.4554329671217054,mall,0
chocolate,2.598048439000128,park,1
chocolate,4.033121794055493,park,1
chocolate,3.1680590470701264,mall,1
vanilla,3.8322902319341257,park,0
vanilla,2.0888203127762557,park,0
chocolate,3.6528896936242186,park,0
vanilla,2.597477459500763,beach,1
vanilla,3.1849740003910365,mall,1
vanilla,2.2954339522937737,mall,0
vanilla,1.6961445262039452,park,0
strawberry,4.077766488233516,mall,0
chocolate,1.7390646137885901,beach,1
chocolate,2.6145195817728712,mall,0
chocolate,2.8296024072388173,park,0
vanilla,2.2856084615235357,mall,0
strawberry,2.860084649240533,beach,0
vanilla,3.781882135101949,park,1
strawberry,4.380684415501708,mall,0
chocolate,3.3450963660256017,mall,0
strawberry,4.383716005216359,park,1
vanilla,3.4021632295032926,beach,1
strawberry,5.334354138836078,beach,1
chocolate,4.572865264544104,beach,0
strawberry,2.939952754775556,park,0
chocolate,3.745032321608082,park,0
strawberry,0.7949869324229182,park,0
strawberry,3.524948528023984,beach,0
strawberry,1.7175143046518933,beach,0
chocolate,4.691306938231519,beach,0
strawberry,2.482020741745595,park,0
vanilla,1.4914224155453992,park,0
chocolate,4.184617740484136,mall,0
vanilla,1.4740878434467921,park,0
strawberry,4.126690070030143,mall,0
chocolate,3.8380692324776415,mall,0
chocolate,3.177703092931442,mall,0
chocolate,2.0774635006069637,park,0
vanilla,3.843539840852494,park,0
chocolate,2.059043444801712,beach,0
chocolate,4.095027374282531,beach,0
vanilla,3.4948856490439386,beach,1
chocolate,1.210386469511563,beach,0
strawberry,2.823944947670524,beach,1
strawberry,4.779298441096968,park,0
vanilla,3.9434096513984827,mall,0
vanilla,2.090521650762918,mall,0
strawberry,2.4584351109799325,mall,1
vanilla,3.2465822546505754,beach,1
vanilla,2.3973339361727435,mall,0
vanilla,3.6266977228864956,mall,0
vanilla,2.0557128217692924,mall,0
chocolate,3.136264428926105,mall,1
vanilla,3.433957156005061,beach,1
strawberry,2.2835515465698055,park,0
strawberry,2.508517160390202,park,0
chocolate,4.177472139445556,park,0
chocolate,5.607784242555639,beach,1
chocolate,2.986832108138402,mall,0
strawberry,2.0642494533415516,park,0
vanilla,2.598480036741611,park,1
strawberry,3.349380050918645,park,0
vanilla,2.7123058354567444,mall,0
vanilla,4.466785744055361,park,0
chocolate,2.5682741513376133,mall,0
chocolate,3.4521120493971895,park,0
vanilla,4.606111916559319,beach,0
chocolate,2.559539933659079,park,0
chocolate,4.132806039363306,beach,0
strawberry,2.5609327353927354,mall,0
chocolate,2.7532965719621645,mall,1
vanilla,4.5333541484390425,park,1
vanilla,2.178130788746018,park,1
vanilla,3.8442106896092443,mall,1
strawberry,3.881042998709374,beach,0
chocolate,3.4005902637849768,mall,0
chocolate,2.2050278976181743,park,0
chocolate,3.509760065702829,mall,0
chocolate,2.80916462935446,park,0
chocolate,1.6273961563869996,park,0
vanilla,1.819799501919251,park,0
strawberry,4.5600106643417675,beach,1
chocolate,3.346630032379923,park,0
strawberry,1.5897886383076927,mall,1
vanilla,0.6009849895633104,park,0
vanilla,0.9303634624718384,mall,0
chocolate,3.5779395373905025,beach,0
vanilla,3.1516488443513766,beach,1
strawberry,2.2938469996645416,park,0
vanilla,2.48523612754149,park,0
chocolate,4.248855107849673,mall,0
chocolate,4.007703531989543,mall,0
strawberry,3.2807869167162127,mall,0
chocolate,3.748961127799441,mall,0
chocolate,1.5798467747162863,beach,0
chocolate,4.3430503904557085,park,0
chocolate,2.3935482207271312,beach,1
vanilla,3.326289564271447,beach,1
vanilla,2.5199971283550715,mall,0
chocolate,4.046113975501822,beach,0
vanilla,2.1813627270401255,mall,1
strawberry,3.68725321595251,mall,0
strawberry,1.93350430067951,park,0
strawberry,2.3925234457837483,park,0
strawberry,2.4904623762400844,mall,0
chocolate,1.9680892855003609,park,0
vanilla,2.985427272640715,park,0
strawberry,2.6461694364556703,beach,0
strawberry,5.044886125613429,park,0
chocolate,2.9209546679215017,park,0
chocolate,3.220118658026969,park,1
chocolate,3.134291323785035,mall,1
chocolate,2.5034309850774017,park,0
strawberry,2.97421604387831,mall,0
strawberry,3.990360451916941,mall,0
chocolate,4.151710073741711,beach,0
chocolate,3.823440956785644,mall,0
strawberry,2.4654089205485445,park,0
strawberry,3.243882815711913,mall,0
vanilla,3.089491184276098,park,0
strawberry,2.468125798186036,park,1
strawberry,3.1467961874267805,mall,1
strawberry,2.5587437729115172,beach,0
chocolate,2.0210783066206566,mall,0
vanilla,3.112019588877197,beach,1
strawberry,4.738805519297382,beach,0
strawberry,3.647229999604688,mall,1
strawberry,1.1026059683959686,park,1
strawberry,1.9642278577842762,mall,1
chocolate,4.307280165078316,beach,0
vanilla,2.7605305062221475,park,0
chocolate,2.6144139535326314,mall,1
vanilla,3.6537918522429624,park,1
vanilla,4.415767021681427,mall,0
strawberry,4.4997238341975185,mall,0
vanilla,2.6848912414149413,park,0
strawberry,3.3377865226689507,mall,0
chocolate,2.763920147332054,beach,0
strawberry,4.958116805553756,park,0
strawberry,2.8870409812413063,mall,0
strawberry,2.181043904566775,beach,1
vanilla,2.848795857992058,park,0
strawberry,2.251187128977421,mall,0
vanilla,1.648789336615053,beach,1
vanilla,1.794698073927546,park,1
chocolate,2.7018936156717714,park,0
chocolate,3.1978888748458263,beach,0
strawberry,2.719935960826501,park,0
vanilla,2.1299105805256278,mall,0
vanilla,4.111901145772552,park,0
strawberry,1.0957598119353835,park,0
chocolate,2.634125447418174,mall,1
vanilla,3.931053579267746,beach,0
chocolate,3.7081454133173217,beach,0
strawberry,2.597464629224418,park,0
strawberry,5.2132162115250225,mall,0
vanilla,2.556792823693251,park,0
chocolate,1.578719662811198,beach,0
chocolate,3.515308389664248,beach,0
strawberry,2.7429533014910334,mall,0
vanilla,1.8721761592893735,park,0
vanilla,3.9905196556172506,mall,0
strawberry,1.6573073758805847,mall,0
chocolate,2.7584006561358754,beach,0
strawberry,5.627168155956825,beach,1
strawberry,4.659448930379699,mall,0
vanilla,5.178603599851696,beach,0
strawberry,4.142759618574019,beach,0
chocolate,1.4981986367957185,park,1
chocolate,1.7486528103353502,park,0
vanilla,2.9014562771379806,mall,1
vanilla,2.258201345778745,park,1
chocolate,2.0507815125731614,mall,0
strawberry,4.006516336257351,park,0
vanilla,3.868513930534556,mall,0
vanilla,3.071560453887909,beach,1
chocolate,3.0603864655338113,mall,0
strawberry,3.2179856143437853,beach,0
vanilla,4.39619310248816,park,1
vanilla,3.7791087973370048,beach,1
chocolate,2.920675535409398,beach,0
chocolate,3.7437141780924703,mall,0
chocolate,2.332561767719796,beach,0
vanilla,1.6366492641607537,beach,1
chocolate,3.4600030082836453,mall,0
chocolate,3.436882651935589,mall,0
chocolate,2.4463713705916725,mall,0
chocolate,3.0894916069962464,beach,0
strawberry,4.301328547177947,mall,1
chocolate,3.1664065834304647,park,0
strawberry,2.4875167542151084,beach,0
chocolate,2.8621902857117187,park,0
chocolate,2.814730481667409,beach,0
vanilla,2.8136410965822582,beach,1
strawberry,1.49136064629977,mall,0
chocolate,2.475907085056091,mall,0
chocolate,1.7606694688038282,beach,0
strawberry,2.1308701993938612,park,1
strawberry,3.6922097737071136,beach,0
chocolate,3.288566833214848,beach,1
vanilla,1.3161041469930315,beach,1
strawberry,1.6888517833806722,park,0
strawberry,5.477703211259995,beach,0
chocolate,2.6428419279407973,beach,0
vanilla,2.8657230858323888,mall,0
strawberry,2.6502555999308552,park,0
strawberry,3.1011473106096012,beach,1
strawberry,3.110016017759378,beach,0
vanilla,3.535026189397709,park,0
vanilla,3.0597923400694325,beach,1
chocolate,2.8390187120026416,mall,1
chocolate,2.5365168219680094,park,0
strawberry,2.6133167478143307,beach,0
vanilla,2.848775445764961,mall,0
strawberry,2.555961811456464,mall,0
strawberry,3.037986662667948,beach,0
vanilla,4.0349362890793525,mall,0
vanilla,2.3361186888765837,park,0
strawberry,2.3886173244855504,mall,0
chocolate,2.4342458688348714,mall,0
vanilla,3.1710696934517815,beach,1
strawberry,1.8970488915944348,park,1
strawberry,3.543756597463229,park,0
vanilla,2.002046171000659,beach,1
vanilla,5.67208390126288,beach,1
vanilla,2.8619722447652767,beach,1
strawberry,1.3124627991159383,mall,0
strawberry,4.034273322136322,beach,0
strawberry,1.277903853383537,mall,0
vanilla,3.1247671867142426,beach,1
vanilla,2.393564161355807,beach,1
chocolate,2.2954244332890124,park,0
chocolate,1.1302442933017243,beach,0
strawberry,2.724436032642746,beach,0
strawberry,4.028769792935783,beach,0
chocolate,3.419254857149059,park,0
vanilla,4.894985963328727,beach,0
chocolate,2.9483887378035067,mall,0
vanilla,4.120547977499275,beach,0
strawberry,3.0600874401378695,beach,0
strawberry,1.1042108106144615,mall,1
chocolate,3.244827260227952,beach,0
vanilla,2.093007507113705,mall,1
strawberry,3.281786223430399,park,0
strawberry,3.2432381371124124,mall,0
vanilla,2.713186277267727,park,0
vanilla,2.8965672297411493,beach,1
vanilla,4.135454446563485,mall,1
strawberry,2.716699450050468,mall,1
vanilla,2.3482499043057405,park,0
chocolate,2.1177482235571192,park,0
chocolate,3.7393188719835684,mall,1
strawberry,2.6748066699656823,park,0
chocolate,3.2665279382706967,park,0
vanilla,3.9271633746347563,beach,0
chocolate,1.0537591571320535,beach,1
vanilla,2.3833419341765016,mall,0
chocolate,3.6149257580752554,beach,0
chocolate,5.509637383339225,beach,1
vanilla,4.097400302355259,mall,0
vanilla,3.4254370100628826,park,0
vanilla,1.5392714087474506,beach,1
strawberry,2.7655078495729875,park,0
strawberry,3.469642662947885,beach,0
vanilla,1.2818281938694238,beach,1
strawberry,2.5271454159194806,mall,0
strawberry,2.8122866459939635,mall,0
chocolate,2.647499037027911,park,0
vanilla,1.3939402217398111,park,0
strawberry,2.18722391552722,mall,0
strawberry,2.0717868912696575,mall,0
vanilla,4.011451946695588,beach,0
vanilla,3.2205803757841824,park,0
vanilla,1.8178669620414665,park,1
chocolate,2.3443612570773844,beach,0
vanilla,1.5398379311139756,beach,1
chocolate,2.4509112332035152,beach,0
chocolate,1.475248531611798,park,0
chocolate,1.9094045525342374,park,0
strawberry,3.298591052215158,mall,0
chocolate,3.858667362356562,park,1
strawberry,4.285914347462951,mall,0
chocolate,3.070911336459061,park,0
vanilla,2.75343912673143,park,0
chocolate,3.115386031425819,park,0
strawberry,3.9968400998186775,mall,0
vanilla,2.2347735327035423,beach,1
strawberry,3.4133838154363976,beach,0
strawberry,4.48703861848413,park,0
strawberry,2.3636600101617704,beach,0
strawberry,1.7700573174238696,beach,0
strawberry,2.0715698598594883,park,0
chocolate,3.578057828440109,mall,0
chocolate,4.053960932586556,beach,0
vanilla,2.7628600541128527,mall,0
chocolate,2.9440756207637646,beach,0
vanilla,3.0474524809865646,beach,1
chocolate,3.5339079398876354,beach,0
strawberry,2.4890163440955195,mall,0
chocolate,4.516191421348494,park,0
strawberry,2.3053147086165335,beach,0
chocolate,5.360748175532146,mall,0
strawberry,2.741044957027096,mall,1
chocolate,3.014195877100348,beach,0
chocolate,3.3568907543519737,beach,0
strawberry,2.414963829563725,park,0
strawberry,5.218262336273284,mall,0
vanilla,1.9497461648143297,mall,0
vanilla,2.3900947431709807,beach,1
chocolate,1.9196533448315172,beach,0
strawberry,3.4808473028027187,park,1
vanilla,1.987847422446018,park,0
vanilla,2.7637859211767126,beach,1
strawberry,2.853733208883923,mall,1
strawberry,2.835100159666268,mall,0
strawberry,3.939352672846128,park,0
chocolate,1.604610020154721,park,1
strawberry,1.5082400164387908,beach,0
strawberry,5.23257773060884,mall,0
strawberry,3.7139749282493666,park,0
vanilla,2.2905140036880973,beach,1
strawberry,2.7727549707756944,beach,0
vanilla,2.101381797950197,mall,1
vanilla,1.594194418016287,beach,1
vanilla,2.019145669603116,mall,0
chocolate,3.5095260824643972,park,0
chocolate,2.5258774758448723,park,0
chocolate,2.4831129445476345,beach,1
vanilla,2.5269092524981978,park,0
vanilla,2.5870958347546114,park,0
chocolate,1.8692764059906783,mall,0
vanilla,3.7491481109339575,park,0
chocolate,1.663573961567024,mall,0
strawberry,3.8291908477895125,mall,0
chocolate,3.430560469750852,mall,0
vanilla,3.09508431136159,mall,0
vanilla,2.2017218730599892,beach,1
vanilla,3.064589113607998,beach,1
strawberry,2.4432707804960083,mall,1
chocolate,4.3931699805806534,park,0
vanilla,4.085186045150561,park,0
chocolate,2.1236594187133195,mall,0
chocolate,2.21671535736797,beach,1
strawberry,2.316806341160111,beach,0
vanilla,2.273456207044272,mall,0
chocolate,3.5703644069242504,mall,1
chocolate,2.061517467833146,beach,0
vanilla,3.2513484008952673,mall,0
strawberry,4.634935408234205,mall,0
vanilla,4.078402275742978,park,0
vanilla,1.9155277067942005,park,0
vanilla,2.1239122562139205,mall,0
strawberry,2.599835002297793,mall,0
vanilla,3.1905572523907844,park,0
strawberry,4.116351940627596,mall,0
vanilla,3.6630229600394575,park,0
chocolate,2.764765464404629,beach,0
strawberry,1.6540735334931675,beach,1
vanilla,2.4539296480586827,beach,1
chocolate,5.366131629987543,beach,0
chocolate,2.420489930517761,park,0
strawberry,2.0800676926123867,beach,0
strawberry,3.0846028388281725,mall,0
strawberry,3.4072017309195184,park,0
vanilla,2.541497166076557,beach,1
vanilla,3.414483734668156,beach,1
chocolate,2.630626034346653,mall,0
strawberry,3.9642024002825034,beach,0
vanilla,3.8909278690669167,beach,0
strawberry,2.4554113404946687,beach,0
strawberry,2.801175643907667,park,0
strawberry,2.536438469559399,park,0
strawberry,3.5635790602610484,mall,0
chocolate,3.9287469589438717,park,0
strawberry,2.2708189181004945,beach,0
vanilla,2.471400917313356,beach,1
strawberry,2.8180823162374726,park,0
strawberry,3.048216533968251,park,0
strawberry,2.5749940425784175,park,1
chocolate,3.9288915717104187,beach,0
chocolate,3.268892230952034,mall,0
chocolate,3.039696465277339,mall,1
vanilla,4.157320498507998,park,1
chocolate,2.7341283239936196,park,0
vanilla,1.9456989854865432,park,0
chocolate,3.502195863717737,beach,0
strawberry,2.2884618766814544,park,1
vanilla,1.4387566964125431,park,0
strawberry,3.331861068458172,park,1
vanilla,3.965834458720756,beach,0
vanilla,4.195431357659598,beach,0
vanilla,1.317155861918243,mall,0
chocolate,3.0990247908549184,beach,0
vanilla,1.69551965633741,beach,1
strawberry,4.109086175954463,mall,1
chocolate,2.5130279955458135,mall,0
strawberry,4.4383284232672295,mall,0
chocolate,2.8129193670730723,mall,0
vanilla,2.6939880024253005,park,0
chocolate,3.2412152289361797,beach,0
strawberry,4.2208387951407,beach,0
strawberry,1.999952317093995,park,0
chocolate,2.3228758125882365,beach,1
strawberry,0.9037917070674326,beach,1
chocolate,4.030760593103496,park,0
strawberry,3.2075374346663286,beach,1
vanilla,2.8679886378657593,park,1
vanilla,2.0611898098421237,beach,1
chocolate,2.1223039578121496,beach,0
vanilla,3.196818495885793,beach,1
chocolate,3.5963834994714565,mall,0
vanilla,3.477836322377719,mall,0
chocolate,4.3224282649056915,mall,1
chocolate,2.8063963948820883,mall,0
strawberry,2.8820742225895093,park,0
strawberry,1.2665521759175593,mall,0
chocolate,4.054209760440258,mall,0
vanilla,2.546033640943503,beach,1
chocolate,3.33179216630218,mall,1
strawberry,2.4530928656743978,beach,0
strawberry,4.721460803679114,beach,0
strawberry,2.9289153521195526,beach,0
chocolate,2.9597059194942195,park,1
chocolate,1.491928911374193,mall,0
vanilla,4.288866433878117,mall,0
strawberry,5.0383805343041885,park,0
chocolate,0.4180833077859796,park,0
vanilla,2.1580036125467257,beach,1
chocolate,2.817381489092458,beach,1
chocolate,2.796235697871447,park,0
chocolate,1.7949276159915408,mall,0
strawberry,1.7976518706920528,beach,1
vanilla,3.479253781593767,mall,1
chocolate,2.943607030427704,park,0
vanilla,1.6947714216812015,park,0
vanilla,2.7117010931132564,park,0
strawberry,2.1416994524259683,mall,1
chocolate,3.4373551947846885,beach,0
chocolate,3.7722517150892845,park,1
chocolate,2.7309919683246795,beach,0
strawberry,2.3932262181474617,mall,0
chocolate,4.007431637176163,park,0
chocolate,4.068993405998141,beach,0
chocolate,2.657586986647824,park,1
chocolate,2.2250973717760822,mall,0
